product_title,product_id,product_price,product_rating,product_colors,product_site
Pilot Vanishing Point Fountain Pen - Black Carbonesque - The Goulet Pen Company,PN60246,168.00,4.9,"Black Carbonesque,Black Matte,Black/Gold,Black/Rhodium,Blue Carbonesque,Blue Matte,Blue/Gold,Blue/Rhodium,Gun Metal/Black,Gun Metal/Rhodium,Kanreki,Raden Galaxy,Raden Stripe,Raden Water Surface,Stripes,White/Black,Marble Black,Marble Blue,Marble Orange,Marble Red",gouletpens.com
LAMY aion Fountain Pen - black - The Goulet Pen Company,LMY-L77BKEF,71.20,4.8,"black,dark green,deep dark blue",gouletpens.com
Diplomat Magnum Fountain Pen - Hot Pink - The Goulet Pen Company,DP-D40909021,26.40,4.9,"Aegean Blue,Burned Red,Crow Black,Demo Blue,Demo Orange,Demo Purple,Hot Pink,Indigo Blue,Lime Green,Pearl White,Prismatic Purple",gouletpens.com
Kaweco Sport Fountain Pen - Cyan - The Goulet Pen Company,KAW-10002332,30.00,4.4,"Black,Bordeaux,Green,Navy,White,Blush Pitaya,Fine Lime,Natural Coconut,Sweet Banana,Black,Fox,Grey,Apricot Pearl,Cyan,Dark Olive,Iridescent Pearl,Mellow Blue,Sage,Toyama Teal",gouletpens.com
Pilot Vanishing Point Fountain Pen - Blue/Rhodium - The Goulet Pen Company,PN60143,168.00,4.9,"Black Carbonesque,Black Matte,Black/Gold,Black/Rhodium,Blue Carbonesque,Blue Matte,Blue/Gold,Blue/Rhodium,Gun Metal/Black,Gun Metal/Rhodium,Kanreki,Raden Galaxy,Raden Stripe,Raden Water Surface,Stripes,White/Black,Marble Black,Marble Blue,Marble Orange,Marble Red",gouletpens.com
Jinhao 999 Dragon Fountain Pen - Gold/Red - The Goulet Pen Company,JIN-999-04-M,29.50,4.7,"Black,Gold/Red",gouletpens.com
LAMY studio Fountain Pen - palladium - The Goulet Pen Company,LMY-L68EF,167.20,4.8,"black,black forest,brushed,dark brown,glacier,imperial blue,Lx all black,palladium,pianoblack,rose",gouletpens.com
BENU Briolette Fountain Pen - Luminous Amber - The Goulet Pen Company,BN-17-2-27-6-0-F,112.00,,"Luminous Amber,Luminous Lagoon,Luminous Neon,Luminous Orchid,Storm",gouletpens.com
Kaweco Sport Fountain Pen - Sage (Collector's Edition) - The Goulet Pen Company,KAW-11000134,30.00,4.4,"Black,Bordeaux,Green,Navy,White,Blush Pitaya,Fine Lime,Natural Coconut,Sweet Banana,Black,Fox,Grey,Apricot Pearl,Cyan,Dark Olive,Iridescent Pearl,Mellow Blue,Sage,Toyama Teal",gouletpens.com
Opus 88 OMAR Fountain Pen - Clear - The Goulet Pen Company,OP-96087618F,123.00,,Clear,gouletpens.com
Kaweco Liliput Fountain Pen - Green (Limited Production) - The Goulet Pen Company,KAW-11000089,60.00,4.8,"Copper,Fireblue,Green",gouletpens.com
Pilot Metal Falcon Fountain Pen - Burgundy - The Goulet Pen Company,PN60463,256.00,4.9,"Black,Burgundy,Sapphire",gouletpens.com
Visconti Van Gogh Fountain Pen - Starry Night - The Goulet Pen Company,VI-KP12-04-FP-F,276.00,,"Café Terrace at Night,Flowering Plum Orchard,Oiran,Starry Night,Sunflowers,Wheatfield with Crows",gouletpens.com
Noodler's Nib Creaper Flex Fountain Pen - Carniolan Honey - The Goulet Pen Company,N17035,17.45,,"Ahab's Pearl,Arizona,Cardinal Darkness,Carniolan Honey,Clear,Green Mountain,Hudson Bay,Ivory Darkness,Jade,King Philip Purple,Medieval Lapis,Vulcan's Coral",gouletpens.com
Pilot Metal Falcon Fountain Pen - Sapphire - The Goulet Pen Company,PN60464,256.00,4.9,"Black,Burgundy,Sapphire",gouletpens.com
BENU Euphoria Fountain Pen - Vodka on the Rocks - The Goulet Pen Company,BN-05-2-10-5-0-F,157.00,,"Bora Bora,Bourbon,Caviar,Christmas Twinkle,Draco Darling,Earl Grey,Easter Bunny,French Poetry,Hallowed Harvest,Iced Caramel Latte,Jazz,Love Story,Love's Little Lark,Neapolitan,Sangria,Steamboat Master,Vodka on the Rocks,Watermelon Mojito",gouletpens.com
Visconti Homo Sapiens Fountain Pen - Dark Age - The Goulet Pen Company,VI-KP15-05-FP-EF,716.00,,"Bronze Age,Dark Age,Lotus Garden",gouletpens.com
Noodler's Ahab Flex Fountain Pen - Charon's Panther - The Goulet Pen Company,N15037,25.75,,"Ahab's Pearl,Arizona,Black,Cardinal Darkness,Carniolan Honey,Charon's Panther,Clear,Dover,Hudson Bay,Ivory Darkness,Jade,Lajes,Lapis Inferno,Medieval Lapis,Mesa Tortoise,Mesa Turquoise,Ramstein,Raven,Thule,Truk Lagoon",gouletpens.com
Kaweco Classic Sport Fountain Pen - Black - The Goulet Pen Company,KAW-10000004,28.00,4.4,"Black,Bordeaux,Green,Navy,White,Blush Pitaya,Fine Lime,Natural Coconut,Sweet Banana,Black,Fox,Grey,Apricot Pearl,Cyan,Dark Olive,Iridescent Pearl,Mellow Blue,Sage,Toyama Teal",gouletpens.com
Platinum Plaisir Fountain Pen - Red - The Goulet Pen Company,Plat-PGB-1000-70-2,17.60,4.4,"Black,Blue,Frosty Blue,Green,Pink,Red,Violet",gouletpens.com
TWSBI SWIPE Fountain Pen - Ice Blue - The Goulet Pen Company,TW-M7449170,26.99,,"Ice Blue,Pear Green,Prussian Blue,Salmon,Smoke",gouletpens.com
Pilot Custom 74 Fountain Pen - Forest Green - The Goulet Pen Company,PN15823,176.00,4.9,"Blue,Blue Stone,Clear,Forest Green,Grenadine,Merlot,Smoke,Teal",gouletpens.com
Jinhao 993 Shark Fountain Pen - Matte Green - The Goulet Pen Company,JIN-993-MATTGREEN-EF,3.95,4.7,"Light Pink,Matte Blue,Matte Green,Transparent",gouletpens.com
Kaweco Brass Sport Fountain Pen - The Goulet Pen Company,KAW-10000916,98.00,4.4,,gouletpens.com
"Pilot Parallel Fountain Pen - Teal, 4.5mm - The Goulet Pen Company",PN14682,14.13,3.8,"Blue,Green,Orange,Pink,Red,Teal",gouletpens.com
Pilot Explorer Fountain Pen - Clear - The Goulet Pen Company,PN16937,25.00,,"Black Matte,Blue,Clear,Copper,Gold,Gray,Lime,Pink,Red,Silver,Turquoise,White",gouletpens.com
Noodler's Konrad Flex Fountain Pen - Cardinal Darkness - The Goulet Pen Company,N14029,22.40,,"1820 Essex,Cardinal Darkness,Clear,Ivory Darkness,Mesa Tortoise",gouletpens.com
Conklin All American Fountain Pen - Southwest Turquoise - The Goulet Pen Company,CK71697,59.00,4.9,"Brownstone,Demo/Silver,Raven Black,Southwest Turquoise",gouletpens.com
Diplomat Magnum Fountain Pen - Demo Orange - The Goulet Pen Company,DP-D40912021,26.40,4.9,"Aegean Blue,Burned Red,Crow Black,Demo Blue,Demo Orange,Demo Purple,Hot Pink,Indigo Blue,Lime Green,Pearl White,Prismatic Purple",gouletpens.com
Monteverde Ritma Fountain Pen - Espresso (Special Edition) - The Goulet Pen Company,MV42401,40.00,4.9,"Black,Espresso,Green,Walnut",gouletpens.com
Platinum Plaisir Fountain Pen - Black - The Goulet Pen Company,Plat-PGB-1000-01-2,17.60,4.4,"Black,Blue,Frosty Blue,Green,Pink,Red,Violet",gouletpens.com
Sailor 1911S Fountain Pen - Wicked Witch of the West - The Goulet Pen Company,SL-11-9593-250,220.00,5.0,"Black/Gold,Freshwater Jellyfish,Fried Egg,OhWan Jellyfish,Sea Nettle,Clear/Gold,Violet Jellyfish,Wicked Witch of the West,Golden Olive",gouletpens.com
TWSBI ECO-T Fountain Pen - Rosso - The Goulet Pen Company,TW-M7449900,32.99,,"Clear,Mint Blue,Rosso,Saffron,Clear",gouletpens.com
TWSBI Diamond 580ALR Fountain Pen - Black - The Goulet Pen Company,TW-M7440940,65.00,4.9,"Clear,Iris,Smoke RoseGold II,White RoseGold II,Silver,Black,Navy Blue,Nickel Gray,Prussian Blue,Sunset Yellow",gouletpens.com
BENU Briolette Fountain Pen - Luminous Orchid - The Goulet Pen Company,BN-17-2-22-5-0-F,112.00,,"Luminous Amber,Luminous Lagoon,Luminous Neon,Luminous Orchid,Storm",gouletpens.com
Pilot Explorer Fountain Pen - Lime - The Goulet Pen Company,PN12283,25.00,,"Black Matte,Blue,Clear,Copper,Gold,Gray,Lime,Pink,Red,Silver,Turquoise,White",gouletpens.com
Pilot Falcon Fountain Pen - Purple - The Goulet Pen Company,PN15676,200.00,4.9,"Black/Gold,Black/Rhodium,Blue,Purple,Red",gouletpens.com
Jinhao 993 Shark Fountain Pen - Transparent - The Goulet Pen Company,JIN-993-TRANS-EF,3.95,4.7,"Light Pink,Matte Blue,Matte Green,Transparent",gouletpens.com
Diplomat Aero Fountain Pen - Black - The Goulet Pen Company,DP-D40301021,188.00,4.9,"Black,Flame,Green,Lacquered White,Midnight Blue,Orange,Oxyd Brass,Stripes Black",gouletpens.com
Opus 88 Jazz Fountain Pen - Holiday - The Goulet Pen Company,OP-97010731M,120.00,,"Holiday,Solid Black,Transparent Blue",gouletpens.com
Sailor 1911S Fountain Pen - Black/Gold - The Goulet Pen Company,SL-11-1219-220,220.00,5.0,"Black/Gold,Freshwater Jellyfish,Fried Egg,OhWan Jellyfish,Sea Nettle,Clear/Gold,Violet Jellyfish,Wicked Witch of the West,Golden Olive",gouletpens.com
Esterbrook Estie Fountain Pen - Botanical Gardens - The Goulet Pen Company,ES-EBG896-EF,175.50,,"Nebulous Plume,Botanical Gardens,Nouveau Bleu/Gold,Raven,Sea Glass/Gold,Winter White,Raven Piston,Winter White Piston",gouletpens.com
Platinum Desk Fountain Pen - The Goulet Pen Company,Plat-DPQ-700A-1-EF,13.00,4.9,,gouletpens.com
Platinum Kanazawa Leaf Fountain Pen - Swirling Petals of Cherry Blosso - The Goulet Pen Company,Plat-PTL-20000H-52-F,304.00,,"Changing Autumn Leaves,Goldfish,Red Mt Fuji,Swirling Petals Cherry Blossom,Moon & Rabbit",gouletpens.com
Kaweco Liliput Fountain Pen - Copper - The Goulet Pen Company,KAW-10000829,115.00,4.8,"Copper,Fireblue,Green",gouletpens.com
LAMY dialog cc Fountain Pen - darkblue - The Goulet Pen Company,LMY-L81DBEF,351.20,4.8,"all black,darkblue,white",gouletpens.com
BENU Talisman Fountain Pen - Dragon's Blood - The Goulet Pen Company,BN-19-2-02-5-0-F,162.00,,"Cat's Eye,Dragon's Blood,Dream Bean,Edelweiss,Foxglove,Frankincense,Hanukkah Oil ,Hawk's Eye,Lily of the Incas,Mandrake,Peacock Ore,Tiger's Eye",gouletpens.com
Edison Collier Fountain Pen - Rock Candy - The Goulet Pen Company,ED-Collier-RockCandy-EF,149.00,,"Antique Marble,Azure Skies,Nighthawk,Persimmon Swirl,Rock Candy",gouletpens.com
Edison Premiere Fountain Pen - Delphinium - The Goulet Pen Company,ED-Premiere-Delphinium-F,149.00,,"Cappuccino,Delphinium,Smoke & Mirrors",gouletpens.com
Edison Collier Fountain Pen - Antique Marble - The Goulet Pen Company,ED-Collier-AntiqueMarble-F,149.00,,"Antique Marble,Azure Skies,Nighthawk,Persimmon Swirl,Rock Candy",gouletpens.com
Kaweco AL Sport Fountain Pen - Ruby (Limited Production) - The Goulet Pen Company,KAW-11000147,92.00,4.4,"Deep Red,Iguana Blue,Raw,Ruby,Violet",gouletpens.com
Visconti Homo Sapiens Fountain Pen - Bronze Age (Custom Nib Grind) - The Goulet Pen Company,VI-KP15-07-FP-FCSI,766.00,,"Bronze Age,Dark Age",gouletpens.com
Pilot Falcon Fountain Pen - Blue - The Goulet Pen Company,PN15679,200.00,4.9,"Black/Gold,Black/Rhodium,Blue,Purple,Red",gouletpens.com
BENU Briolette Fountain Pen - Storm - The Goulet Pen Company,BN-17-2-24-5-0-M,103.00,,"Luminous Amber,Luminous Lagoon,Luminous Neon,Luminous Orchid,Storm",gouletpens.com
LAMY joy Fountain Pen - strawberry - The Goulet Pen Company,LMY-L15-11SB,28.00,4.8,"AL black,black,strawberry",gouletpens.com
Kaweco Supra Fountain Pen - Fireblue - The Goulet Pen Company,KAW-10002063,220.00,4.3,"Aluminum Black ,Brass,Fireblue,Stainless Steel",gouletpens.com
BENU Euphoria Fountain Pen - Jazz - The Goulet Pen Company,BN-05-2-11-5-0-F,157.00,,"Bora Bora,Bourbon,Caviar,Christmas Twinkle,Draco Darling,Earl Grey,Easter Bunny,French Poetry,Hallowed Harvest,Iced Caramel Latte,Jazz,Love Story,Love's Little Lark,Neapolitan,Sangria,Steamboat Master,Vodka on the Rocks,Watermelon Mojito",gouletpens.com
Monteverde MVP Fountain Pen - Blue Squares - The Goulet Pen Company,MV51312,28.00,4.9,"Blue Squares,Diamond Clear,Green Abstracts,Red Puzzles",gouletpens.com
Pilot Custom 74 Fountain Pen - Grenadine - The Goulet Pen Company,PN16393,176.00,4.9,"Blue,Blue Stone,Clear,Forest Green,Grenadine,Merlot,Smoke,Teal",gouletpens.com
Sailor Pro Gear Fountain Pen - Lucky Charm - The Goulet Pen Company,SL-11-8540-260,312.00,5.0,"Black/Silver,Blue Moon,Blue Quasar,Cantaloupe,Celestial Gray,Every Rose Has Its Thorn,Follow the Mermaid,Iris Nebula,Lucky Charm,Moonlight Over the Ocean,Northern Lights Blue,Ocean Water,Passion Fruit,Soul of Chess,Spring Sky,Wild Berry,Winter Sky",gouletpens.com
Visconti Homo Sapiens Crystal Dream Fountain Pen - The Goulet Pen Company,VI-KP15-13-01-FP-F,956.00,,"Bronze Age,Dark Crystal",gouletpens.com
Kaweco Sport Fountain Pen - Apricot Pearl (Limited Production) - The Goulet Pen Company,KAW-11000258,30.00,4.4,"Black,Bordeaux,Green,Navy,White,Blush Pitaya,Fine Lime,Natural Coconut,Sweet Banana,Black,Fox,Grey,Apricot Pearl,Cyan,Dark Olive,Iridescent Pearl,Mellow Blue,Sage,Toyama Teal",gouletpens.com
LAMY studio Fountain Pen - rose (Special Edition) - The Goulet Pen Company,LMY-L69RMEF,79.20,4.8,"black,black forest,brushed,dark brown,glacier,imperial blue,Lx all black,palladium,pianoblack,rose",gouletpens.com
Edison Collier Fountain Pen - Nighthawk - The Goulet Pen Company,ED-Collier-Nighthawk-F,149.00,,"Antique Marble,Azure Skies,Nighthawk,Persimmon Swirl,Rock Candy",gouletpens.com
Pilot Explorer Fountain Pen - Copper - The Goulet Pen Company,PN16931,25.00,,"Black Matte,Blue,Clear,Copper,Gold,Gray,Lime,Pink,Red,Silver,Turquoise,White",gouletpens.com
Monteverde MVP Fountain Pen - Diamond Clear - The Goulet Pen Company,MV51331,28.00,4.9,"Blue Squares,Diamond Clear,Green Abstracts,Red Puzzles",gouletpens.com
LAMY AL-star Fountain Pen - aquatic (Special Edition) - The Goulet Pen Company,LMY-L0E1AQEF,37.60,4.8,"aquatic,azure,black,black-purple,bronze,cosmic,fiery,graphite,lilac,oceanblue,petrol,turmaline,white silver",gouletpens.com
Platinum Kanazawa Leaf Fountain Pen - The Moon and a Rabbit - The Goulet Pen Company,Plat-PTL-20000H-87-F,304.00,,"Changing Autumn Leaves,Goldfish,Red Mt Fuji,Swirling Petals Cherry Blossom,Moon & Rabbit",gouletpens.com
Sailor Pro Gear Slim Fountain Pen - Princess Kaguya - The Goulet Pen Company,SL-11-1227-303,220.00,5.0,"First Snow,Autumn Drizzle,Black/Silver,Blue Quasar,Celestial Gray,Dragon Palace,Follow the Mermaid,Fuki,Grateful Crane,Hagi,Iris Nebula,Kamoshika,Kiku,Komakusa,LINE FRIENDS - CONY,Lucky Charm,Momo,Moonlight Over the Ocean,Nadeshiko,Northern Lights Blue,Princess Kaguya,Princess Koto,Princess Ochikubo,Princess Shirotae,Princess Uguisu,Spring Rain,Spring Sky,Summer Rain,Tako,Vega,Winter Rain,Winter Sky,Yuu-tsubame,Yuzuyu,Dianthus,Grass,Moss,Plum,Rabbit Ear Iris,Violet,Wisteria",gouletpens.com
Conklin 1898 Fountain Pen - Misto Purple - The Goulet Pen Company,CK73291,108.00,4.9,"Misto Green,Misto Orange,Misto Purple",gouletpens.com
BENU Talisman Fountain Pen - Mandrake - The Goulet Pen Company,BN-19-2-01-5-0-F,176.00,,"Cat's Eye,Dragon's Blood,Dream Bean,Edelweiss,Foxglove,Frankincense,Hanukkah Oil ,Hawk's Eye,Lily of the Incas,Mandrake,Peacock Ore,Tiger's Eye",gouletpens.com
BENU Euphoria Fountain Pen - Bora Bora - The Goulet Pen Company,BN-05-2-04-5-0-F,157.00,,"Bora Bora,Bourbon,Caviar,Christmas Twinkle,Draco Darling,Earl Grey,Easter Bunny,French Poetry,Hallowed Harvest,Iced Caramel Latte,Jazz,Love Story,Love's Little Lark,Neapolitan,Sangria,Steamboat Master,Vodka on the Rocks,Watermelon Mojito",gouletpens.com
Monteverde MVP Fountain Pen - Red Puzzles - The Goulet Pen Company,MV51322,28.00,4.9,"Blue Squares,Diamond Clear,Green Abstracts,Red Puzzles",gouletpens.com
Esterbrook Estie Fountain Pen - Raven - The Goulet Pen Company,ES-ERVN206-EF,202.50,,"Nebulous Plume,Botanical Gardens,Nouveau Bleu/Gold,Raven,Sea Glass/Gold,Winter White,Raven Piston,Winter White Piston",gouletpens.com
BENU Euphoria Fountain Pen - French Poetry - The Goulet Pen Company,BN-05-2-06-5-0-F,157.00,,"Bora Bora,Bourbon,Caviar,Christmas Twinkle,Draco Darling,Earl Grey,Easter Bunny,French Poetry,Hallowed Harvest,Iced Caramel Latte,Jazz,Love Story,Love's Little Lark,Neapolitan,Sangria,Steamboat Master,Vodka on the Rocks,Watermelon Mojito",gouletpens.com
Pilot Custom 743 Fountain Pen - Black - The Goulet Pen Company,PN18643,336.00,4.9,"Black,Verdigris",gouletpens.com
Edison Menlo Fountain Pen - Sweet Honey - The Goulet Pen Company,ED-Menlo-SweetHoney-F,149.00,,"Blue Grotto,Sweet Honey",gouletpens.com
Edison Collier Fountain Pen - Azure Skies - The Goulet Pen Company,ED-Collier-AzureSkies-EF,149.00,,"Antique Marble,Azure Skies,Nighthawk,Persimmon Swirl,Rock Candy",gouletpens.com
LAMY dialog 3 Fountain Pen - pianowhite - The Goulet Pen Company,LMY-L74PWEEF,319.20,4.8,"pianoblack,pianowhite,mystic leaves",gouletpens.com
Platinum Kanazawa Leaf Fountain Pen - Red Mt. Fuji - The Goulet Pen Company,Plat-PTL-20000H-58-F,304.00,,"Changing Autumn Leaves,Goldfish,Red Mt Fuji,Swirling Petals Cherry Blossom,Moon & Rabbit",gouletpens.com
Conklin 1898 Fountain Pen - Misto Orange - The Goulet Pen Company,CK73271,108.00,4.9,"Misto Green,Misto Orange,Misto Purple",gouletpens.com
BENU Talisman Fountain Pen - Peacock Ore - The Goulet Pen Company,BN-19-2-03-5-0-M,162.00,,"Cat's Eye,Dragon's Blood,Dream Bean,Edelweiss,Foxglove,Frankincense,Hanukkah Oil ,Hawk's Eye,Lily of the Incas,Mandrake,Peacock Ore,Tiger's Eye",gouletpens.com
Pineider Avatar UR Fountain Pen - Matte Black - The Goulet Pen Company,PD-PP4101-056F,230.40,4.9,Matte Black,gouletpens.com
BENU Talisman Fountain Pen - Foxglove - The Goulet Pen Company,BN-19-2-05-5-0-F,162.00,,"Cat's Eye,Dragon's Blood,Dream Bean,Edelweiss,Foxglove,Frankincense,Hanukkah Oil ,Hawk's Eye,Lily of the Incas,Mandrake,Peacock Ore,Tiger's Eye",gouletpens.com
Esterbrook Estie Piston Fountain Pen - Raven - The Goulet Pen Company,ES-ERVN266-EF,247.50,,"Nebulous Plume,Botanical Gardens,Nouveau Bleu/Gold,Raven,Sea Glass/Gold,Winter White,Raven Piston,Winter White Piston",gouletpens.com
Namiki Nippon Art Maki-e Fountain Pen - Golden Pheasant - The Goulet Pen Company,PN60407,800.00,,,gouletpens.com
Visconti Van Gogh Fountain Pen - Sunflowers - The Goulet Pen Company,VI-KP12-05-FP-F,276.00,,"Café Terrace at Night,Flowering Plum Orchard,Oiran,Starry Night,Sunflowers,Wheatfield with Crows",gouletpens.com
BENU Talisman Fountain Pen - Hanukkah Oil (Limited Edition) - The Goulet Pen Company,BN-19-2-21-5-0-B,175.00,,"Cat's Eye,Dragon's Blood,Dream Bean,Edelweiss,Foxglove,Frankincense,Hanukkah Oil ,Hawk's Eye,Lily of the Incas,Mandrake,Peacock Ore,Tiger's Eye",gouletpens.com
Pilot Explorer Fountain Pen - Gold - The Goulet Pen Company,PN16913,25.00,,"Black Matte,Blue,Clear,Copper,Gold,Gray,Lime,Pink,Red,Silver,Turquoise,White",gouletpens.com
Sailor Pro Gear Fountain Pen - Winter Sky - The Goulet Pen Company,SL-11-3082-450,312.00,5.0,"Black/Silver,Blue Moon,Blue Quasar,Cantaloupe,Celestial Gray,Every Rose Has Its Thorn,Follow the Mermaid,Iris Nebula,Lucky Charm,Moonlight Over the Ocean,Northern Lights Blue,Ocean Water,Passion Fruit,Soul of Chess,Spring Sky,Wild Berry,Winter Sky",gouletpens.com
Platinum Curidas Fountain Pen Gift Set - Matte Black - The Goulet Pen Company,Plat-PKN-9000-01-F,120.00,,"Prism Crystal,Urban Green,Matte Black,Matte Blue,Matte Red",gouletpens.com
Pilot Custom Urushi Fountain Pen - Vermillion - The Goulet Pen Company,PN12038,"1,500.00",4.9,"Black,Vermillion",gouletpens.com
Visconti Homo Sapiens Dark Crystal - Fountain Pen - The Goulet Pen Company,VI-KP15-20-FP-EF,956.00,,"Bronze Age,Dark Crystal",gouletpens.com
Pilot Vanishing Point Fountain Pen - Kanreki (2023 Limited Edition) - The Goulet Pen Company,PN19793,400.00,4.9,"Black Carbonesque,Black Matte,Black/Gold,Black/Rhodium,Blue Carbonesque,Blue Matte,Blue/Gold,Blue/Rhodium,Gun Metal/Black,Gun Metal/Rhodium,Kanreki,Raden Galaxy,Raden Stripe,Raden Water Surface,Stripes,White/Black,Marble Black,Marble Blue,Marble Orange,Marble Red",gouletpens.com
Sailor Pro Gear Slim Fountain Pen - Autumn Drizzle - The Goulet Pen Company,SL-11-3059-303,360.00,5.0,"First Snow,Autumn Drizzle,Black/Silver,Blue Quasar,Celestial Gray,Dragon Palace,Follow the Mermaid,Fuki,Grateful Crane,Hagi,Iris Nebula,Kamoshika,Kiku,Komakusa,LINE FRIENDS - CONY,Lucky Charm,Momo,Moonlight Over the Ocean,Nadeshiko,Northern Lights Blue,Princess Kaguya,Princess Koto,Princess Ochikubo,Princess Shirotae,Princess Uguisu,Spring Rain,Spring Sky,Summer Rain,Tako,Vega,Winter Rain,Winter Sky,Yuu-tsubame,Yuzuyu,Dianthus,Grass,Moss,Plum,Rabbit Ear Iris,Violet,Wisteria",gouletpens.com
Pilot Explorer Fountain Pen - Silver - The Goulet Pen Company,PN16919,25.00,,"Black Matte,Blue,Clear,Copper,Gold,Gray,Lime,Pink,Red,Silver,Turquoise,White",gouletpens.com
Diplomat Aero Fountain Pen - Orange (Custom Nib Grind) - The Goulet Pen Company,DP-D40302025G,220.00,4.9,"Antique Rose,Orange",gouletpens.com
Pilot Vanishing Point LS Fountain Pen - Black Matte - The Goulet Pen Company,PN15757,480.00,4.9,"Black Matte,Black/Rhodium,Blue,Burgundy",gouletpens.com
Monteverde Ritma Gala Fountain Pen - Black - The Goulet Pen Company,MV42387,36.00,4.9,,gouletpens.com
Esterbrook JR Pocket Fountain Pen - Pumpkin Latte - The Goulet Pen Company,ES-EJRPL-EF,157.50,,"Palm Green,Pumpkin Latte",gouletpens.com
Diplomat Elox Fountain Pen - Ring Black/Purple - The Goulet Pen Company,DP-D40353021,220.00,4.9,"Matrix Orange/Black,Ring Black/Blue,Ring Black/Purple",gouletpens.com
Sailor 1911L Pen of the Year Fountain Pen - Golden Olive - The Goulet Pen Company,SL-11-8876-160,440.00,5.0,"Wicked Witch of the West,Golden Olive,Andromeda,Crab Nebula,Magellanic Clouds,Orion,Pleiades",gouletpens.com
Namiki Nippon Art Maki-e Fountain Pen - Crane/Turtle - The Goulet Pen Company,PN60169,800.00,,,gouletpens.com
Delta DV Original Mid-Size Fountain Pen - Original - The Goulet Pen Company,DE78128-EF,236.00,4.9,"Blue Demonstrator,Imperial Blu,Nobile,Original",gouletpens.com
